,Time,Point1_x,Point1_y,Point2_x,Point2_y,Point3_x,Point3_y,Point4_x,Point4_y,Point5_x,Point5_y,Point6_x,Point6_y,Point7_x,Point7_y,Point8_x,Point8_y,Point9_x,Point9_y,Point10_x,Point10_y,Point11_x,Point11_y,Point12_x,Point12_y,Point13_x,Point13_y,Point14_x,Point14_y,Point15_x,Point15_y,Point16_x,Point16_y,Point17_x,Point17_y,Point18_x,Point18_y,Point19_x,Point19_y,Point20_x,Point20_y,Point21_x,Point21_y,Point22_x,Point22_y,Point23_x,Point23_y,Point24_x,Point24_y,Point25_x,Point25_y,Point26_x,Point26_y
10,2.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
11,2.2,0.004051067211009838,0.0002889827806122449,0.00745391845703125,0.0003461741437815657,0.008513274016203705,0.0002991582306338028,0.009924994574652778,0.0003786728719547564,0.006943879304108796,0.000272510910847548,0.0075511932373046875,0.00024568581882911393,0.0051256067612591915,0.00015840076264880953,0.013730049133300781,0.00042992094123505976,0.007178977683738426,0.00026043196369830826,0.013214111328125,0.0002446074330783939,0.005092311549831081,0.00016908530332469777,0.01110076904296875,0.000296486385077187,0.005274604348575368,0.00024620643028846155,0.007761637369791667,0.00019878680889423076,0.00471047794117647,0.00023095346715328467,0.007816738552517362,0.00036567632299270073,0.0062672932942708336,0.00026009974791376913,0.007396532141644022,0.00017548665590325937,0.004781087239583333,0.00016053852282072367,0.007384527297247024,0.00020150517720783534,0.0058935546875,0.00010619187718115482,0.006464131673177083,0.00017404314225095177,0.013943263462611608,0.0001363488399621212,0.002777512009079392,9.095581353147921e-05,0.0015634536743164063,0.00013803252091644503,0.0010671400486078478,0.0001617108703290344
12,2.4,0.0037009627730758103,0.00019587302694515306,0.0009587605794270834,0.00022965248184974747,0.00313709400318287,0.0002315324237089202,0.0032560560438368055,0.00035318255147911835,0.0019972059461805555,8.068613406183369e-05,0.0054950714111328125,0.00016610833662974683,0.001365212833180147,6.248837425595238e-05,0.0056610107421875,0.0002531378392679283,0.004392835828993056,0.0001544235344219925,0.005455864800347222,0.00020282811006214148,0.0016471244193412163,9.128919743091537e-05,0.0030975341796875,0.00024267494371783875,0.0020339068244485292,0.00019399789663461538,0.0024464925130208335,0.00012300931490384615,0.002515905043658088,0.00018087790830291972,0.0026524861653645835,0.00031773922217153284,0.0037999471028645833,0.00015059300026077887,0.0030729874320652175,0.00011538268789008322,0.002834178783275463,7.484837582236842e-05,0.0020926339285714285,0.00010829079515272244,0.0024456787109375,9.821393163071066e-05,0.003032430013020833,0.00010704389078362945,0.006524222237723214,6.281072443181818e-05,0.0006322087468327703,5.812516713783619e-05,0.0002819061279296875,7.688914630429965e-05,-1.979053468632519e-05,9.141817715222663e-05
13,2.6,0.0038043834544994213,0.00019431600765306122,0.003814697265625,0.0002595535432449495,0.005332664207175926,0.00029199447990023474,0.004978603786892361,0.000426821255075406,0.005134299949363426,0.0001103578091684435,0.0076084136962890625,0.0001954670193829114,0.002646502326516544,0.00015016586061507937,0.010280609130859375,0.00039660693164840635,0.007105509440104167,0.00023817478265977443,0.007853190104166666,0.00022686872609942638,0.004123584644214527,9.2975833873057e-05,0.010800679524739584,0.00022257417184819896,0.004016651826746324,0.00020301231971153847,0.006798638237847222,0.00013268103966346153,0.003751866957720588,0.0001977182652828467,0.005514356825086806,0.00033591611541970804,0.00615386962890625,0.00018072857810326842,0.005586707073709239,0.00013307526438973647,0.0034473560474537037,8.528859991776316e-05,0.006604149228050595,0.00016478681627656041,0.0054205322265625,9.906594523318528e-05,0.0052093505859375,0.00015777742802189086,0.010973249162946428,7.871685606060607e-05,0.0020933408994932433,6.193053751528117e-05,0.0010183334350585937,0.00011076149365580674,0.0007416574578536185,0.00011275895268408289
14,2.8,0.003803111888744213,0.00030548718510841835,0.004453870985243056,0.0003480236939709596,0.004763002748842593,0.0003014506308685446,0.004751417371961806,0.0004474967372389791,0.005510118272569444,0.0002964564732142857,0.006905555725097656,0.00021993258834388185,0.003331801470588235,0.0002494690910218254,0.011077880859375,0.0005079778542081674,0.007312915943287037,0.00029576810679041355,0.011172824435763888,0.00026678081680210327,0.004642795872043919,0.00013282261981865286,0.008167266845703125,0.0003209842007933105,0.004598280962775736,0.00025146484375,0.00652313232421875,0.00026893028846153847,0.0049671846277573525,0.0002403092210310219,0.006847805447048611,0.00034732122490875914,0.005996195475260416,0.0002702015331623783,0.004943184230638587,0.0001830208152739251,0.004464043511284722,0.00019450940583881578,0.005944388253348214,0.00018659087607901726,0.0052337646484375,0.00013384359137055837,0.00500030517578125,0.00021679873393876903,0.011820111955915178,0.0001480379971590909,0.0023622255067567567,0.00011334034516350856,0.001273345947265625,0.0001491249030363475,0.00043848941200657894,0.00015511756641313932
15,3.0,0.004017300075954861,0.00028929418447066324,0.001170688205295139,0.00027188387784090907,0.004729094328703704,0.00023754997432511737,0.004852294921875,0.0003996315799013921,0.0035445601851851853,0.00011400169909381663,0.006453514099121094,0.00015967002900843882,0.002217461081112132,0.0001818944537450397,0.005904197692871094,0.00043891815550298804,0.0063629150390625,0.0003093059797932331,0.005942450629340278,0.00022313426147227533,0.0033359012088260134,9.99332091968912e-05,0.004306793212890625,0.0002853890839408233,0.002755109001608456,0.00019118088942307693,0.006681654188368056,0.00021775465745192308,0.002421210793887868,0.00017276958827554744,0.005060831705729167,0.00031132384808394163,0.004836018880208333,0.0002413392895949235,0.004387233568274457,0.00014441883018377253,0.004491170247395833,0.00011749267578125,0.004662649972098214,0.00013301287039342629,0.0038092041015625,0.0001270274825507614,0.0034795125325520833,0.0001762119041481599,0.00986480712890625,7.8125e-05,0.001396797798775338,6.618359852536675e-05,0.0008703231811523438,0.00010540468472960994,0.0004499048218691259,0.0001366294040040785
16,3.2,0.003969828287760417,0.0002889827806122449,0.00421142578125,0.00035203105271464644,0.005193639684606482,0.0003189301826584507,0.005291408962673611,0.00040048125725058005,0.006163420500578704,0.00021472922774520256,0.007348060607910156,0.00019649714860232067,0.0035889569450827208,0.00019933306981646825,0.009979248046875,0.0004187352153884462,0.006573147243923611,0.00031297726738721803,0.011340671115451388,0.00022733553417782025,0.0047364106049408786,0.00013261179026338515,0.010651906331380209,0.00025900682086192107,0.0045542997472426475,0.00024169921875,0.007109747992621528,0.0002141864483173077,0.00438241397633272,0.0002334483348540146,0.005482143825954861,0.000355251340100365,0.0062103271484375,0.0002596753031554242,0.004100633704144022,0.0001705767542909154,0.004678231698495371,0.00012913754111842105,0.006879534040178571,0.000185375036313081,0.005418701171875,9.101054390069797e-05,0.00518646240234375,0.0001899990333518401,0.012822832380022322,0.00013560901988636363,0.002440993850295608,8.782197910299512e-05,0.0012697219848632813,0.0001362469179410461,0.0005177089146205357,0.00014564473792989417
17,3.4,-0.0010278489854600695,0.00015227648676658162,0.00128173828125,0.0002496892755681818,0.004725703486689815,0.0002329651738556338,0.004313151041666667,0.0004234225456786543,0.0035270408347800927,0.0001212894789445629,0.0059528350830078125,0.0001869684533227848,0.0026900347541360292,0.00018649631076388888,0.0057430267333984375,0.0003905277328187251,0.004973234953703704,0.0002647916177161654,0.006103515625,0.0002114640595124283,0.003425391944679054,9.99332091968912e-05,0.005522410074869792,0.00025900682086192107,0.002844866584329044,0.0001985051081730769,0.004751417371961806,0.00013052133413461538,0.003097085391773897,0.00019397596373175183,0.0036646525065104165,0.00032023408987226276,0.00528717041015625,0.00024159395644993045,0.0036428700322690215,0.00011453615312933426,0.003935637297453704,9.299830386513158e-05,0.004467192150297619,0.00011663956154548473,0.0032904052734375,0.00010169944182265228,0.00352020263671875,0.00013368867980647207,0.007776532854352679,6.110913825757576e-05,0.0015996984533361487,6.454206620568459e-05,0.0007734298706054688,0.00010248278895168439,0.0006376567639802632,0.00010928737633652999
18,3.6,0.004407529477719907,0.0001715835259885204,0.0017878214518229167,0.0003002436474116162,0.005003752531828704,0.0002736552780223005,0.00463104248046875,0.0004203070620649652,0.004222163447627315,0.000153303654717484,0.0061740875244140625,0.00021040389306434598,0.002958858714384191,0.00018552749875992063,0.008085250854492188,0.00039928177913346616,0.007032606336805556,0.0002425344366776316,0.00689697265625,0.0002229008574330784,0.00338085277660473,0.00010204150474956823,0.006398518880208333,0.0002899955108276158,0.0038604736328125,0.00019737830528846154,0.006892734103732639,0.00016517052283653846,0.003823673023897059,0.00017642278740875913,0.0047149658203125,0.00033912380246350367,0.005274454752604167,0.0002629859722705146,0.005773793096127717,0.0001117425884188627,0.003957677770543982,9.211490028782895e-05,0.005802699497767857,0.0001336613182685923,0.0045111083984375,8.31875099143401e-05,0.004243977864583333,0.0001417440811389594,0.011038643973214286,8.796460700757575e-05,0.0018867286475929054,4.73805919544621e-05,0.0009851455688476562,0.00011157313137189716,0.0006366242143444549,0.00014281903625165343
19,3.8,-0.00034855030201099536,0.000127986985809949,0.0021803114149305555,0.0003544971196338384,0.005141646773726852,0.0002839710790786385,0.0051727294921875,0.00042880383555684453,0.004842122395833333,0.00015200226545842218,0.006133079528808594,0.00020963129614978902,0.003076441147748162,0.00023905436197916666,0.0068225860595703125,0.00047709552415338646,0.006320529513888889,0.0003116005345394737,0.007117377387152778,0.0002177659685707457,0.0035614838471283786,0.00011342630073402419,0.005818684895833333,0.0002996271306818182,0.004363116096047794,0.00023343599759615384,0.006026373969184028,0.00025052584134615386,0.00310516357421875,0.00021161824247262773,0.004704793294270833,0.00036736926893248174,0.00656585693359375,0.00025144107484353266,0.005229120669157609,0.00015957180240117893,0.004403008355034722,0.00010022615131578947,0.005979992094494048,0.0001415237487549801,0.0050384521484375,0.00010030523774587564,0.00366363525390625,0.00016203749603426395,0.012129647391183036,0.00015247691761363636,0.0018590978673986487,6.595975320904645e-05,0.0011547088623046875,0.00010881356313718971,0.0006494737209234023,0.00015019277205963403
20,4.0,0.005134723804615162,0.00023978097098214285,0.00165557861328125,0.00030270971433080806,0.005300451208043982,0.00031577813233568073,0.004389444986979167,0.0004174748042343388,0.0037858751085069445,0.00017542727212153518,0.006262779235839844,0.0002080861023206751,0.002820632036994485,0.00020417712983630953,0.007913589477539062,0.0005033576630976095,0.006236888744212963,0.00031825474330357144,0.006437513563368056,0.00022780234225621416,0.0035882898279138513,0.00011195049384715026,0.006028493245442708,0.00027847944361063465,0.00379180908203125,0.00021446814903846155,0.006708780924479167,0.00023888221153846155,0.003473618451286765,0.00020012403056569343,0.004934522840711806,0.0003760122034671533,0.005797831217447916,0.0002501677405684979,0.0035911228345788045,0.00014636586013349513,0.004207469798900463,0.00011106792249177631,0.006006876627604167,0.0001431448684428951,0.004256591796875,0.00011161378192417512,0.0032816569010416666,0.0001791552238657995,0.01079559326171875,0.00013457327178030304,0.0015172185124577703,9.431349327628362e-05,0.0010921478271484375,0.00011876965245456561,0.0006908904340930451,0.00015665151875275573
21,4.2,0.004948792634186921,0.00023573272082270407,0.004569159613715278,0.000334768584280303,0.005559850622106482,0.00030231028095657276,0.005029466417100694,0.0004203070620649652,0.005647447374131944,0.00030973064365671644,0.006468772888183594,0.00017228911194620253,0.003591200884650735,0.00032794286334325394,0.009352684020996094,0.0004620191110557769,0.006836502640335648,0.00031733692140507516,0.010374281141493056,0.00023387084727533462,0.004286894927153716,0.00014547239313471503,0.007266998291015625,0.0003080024522941681,0.0043487548828125,0.00023681640625,0.006598578559027778,0.00024254432091346155,0.0035283705767463237,0.00020538107322080293,0.00433349609375,0.0003972185789233577,0.00699310302734375,0.00025449707710361615,0.005950927734375,0.00016270398101595008,0.004694055627893518,0.00017186215049342106,0.006245204380580357,0.00018156540504648075,0.0045294189453125,0.00011138141457804569,0.00412750244140625,0.00019604058435120558,0.012585231236049108,0.00015440044981060607,0.0014908249313766893,9.028427758251834e-05,0.00124359130859375,0.00013987223307291666,0.0007395923585820018,0.0001586429656498016
22,4.4,0.004977049650969329,0.00023760114397321428,0.002686394585503472,0.00034247504340277775,0.005423651801215278,0.00029256757995892017,0.004959954155815972,0.0004265380292923434,0.004743787977430556,0.0002444009028518124,0.0058803558349609375,0.00017022885350738396,0.002894233254825368,0.00020151289682539681,0.006022453308105469,0.0004802567075448207,0.006091647677951389,0.000335693359375,0.007303873697916667,0.00022546830186424475,0.0037363413217905406,0.00014526156357944732,0.004290262858072917,0.0003059086218910806,0.00433663760914522,0.0002525916466346154,0.006067911783854167,0.00027015099158653845,0.003270317526424632,0.00021402400775547445,0.0036409166124131945,0.000416732008439781,0.0063140869140625,0.0002541575212969402,0.005969503651494565,0.00014763566227461857,0.004795780888310185,0.00013275146484375,0.006085350399925595,0.00017775577377988048,0.004945068359375,0.00011641604041085025,0.0033599853515625,0.00018333783609612945,0.009808131626674108,0.00013642282196969698,0.0013559702280405406,7.849509092298289e-05,0.0010488510131835937,0.00011049094775044326,0.0006912346173049812,0.0001586429656498016
23,4.6,0.004952466046368635,0.0002432064134247449,0.004564073350694444,0.00035819622001262625,0.005622581199363426,0.0003200763827758216,0.004955715603298611,0.0004305031902552204,0.005420260959201389,0.0003248267590618337,0.006566047668457031,0.00021529700685654008,0.0027039471794577208,0.00025649297805059525,0.0075321197509765625,0.0005677971706922311,0.006267971462673611,0.00035313197544642856,0.0063018798828125,0.0002448408371175908,0.00430504051414696,0.00017351272398531952,0.004856109619140625,0.0003004646628430532,0.004298939424402574,0.00026648888221153847,0.006900363498263889,0.0002678973858173077,0.003419763901654412,0.00020965798927919708,0.006163703070746528,0.0004247512260492701,0.006226603190104167,0.0002723237569541029,0.005293472953464674,0.00017023814038661582,0.004805953414351852,0.00013170744243421053,0.005862281436011905,0.00017508092629482072,0.0050079345703125,0.00011471201320590102,0.0037322998046875,0.00019224525103109138,0.011827741350446428,0.00015269886363636364,0.0014945365287162163,8.976197184443766e-05,0.0012262344360351562,0.00012499220827792554,0.0006388614052220395,0.00015439095741016313
24,4.8,3.8429542824074075e-05,9.933783083545919e-05,0.002312554253472222,0.0003480236939709596,0.00532814308449074,0.0002839710790786385,0.004243638780381944,0.0004098277080916473,0.005084567599826389,0.00024908590418443497,0.005924224853515625,0.0001717740473364979,0.002891989315257353,0.0002644856770833333,0.0060577392578125,0.0005237837711653386,0.006499113859953704,0.00031710746593045113,0.006769816080729167,0.0002327038270793499,0.0036905649546030406,0.00011658874406303973,0.005048116048177083,0.0002954394698756432,0.003798092112821691,0.00023681640625,0.005354139539930556,0.0002154071514423077,0.003007776596966912,0.00019121378877737228,0.004342820909288194,0.0004009608804744526,0.006567891438802083,0.00026315575017385256,0.004529206649116848,0.0001431490280426491,0.0046234130859375,0.00013411672491776315,0.005658104306175595,0.00015587065799302789,0.0043731689453125,0.000101544530258566,0.0033198038736979166,0.00017171946878965735,0.0118255615234375,0.0001421194365530303,0.0012751398859797297,9.379118753820293e-05,0.001163482666015625,0.0001089217814993351,0.0005599287219513627,0.0001489817570546737
25,5.0,0.005405002170138889,0.00021985112404336734,0.0016954210069444445,0.0002987023555871212,0.005103782371238426,0.0002854038292253521,0.004512363009982639,0.00042200641676334107,0.004737006293402778,0.00017152310434434968,0.006014823913574219,0.00016250288436181435,0.002951229319852941,0.00020005967881944444,0.0054187774658203125,0.000501898655378486,0.007158067491319444,0.000301275038181391,0.006342569986979167,0.00025184295829349903,0.0035829286317567567,0.00012396777849740933,0.00356292724609375,0.0003096775166166381,0.002982644473805147,0.0002601036658653846,0.006188286675347222,0.00024019681490384615,0.003259097828584559,0.00020671760948905109,0.00379180908203125,0.0003822493727189781,0.005213419596354167,0.00026604197453059805,0.004667862601902174,0.00015491586121705965,0.004536381474247685,0.00013724879214638158,0.00597563244047619,0.00014436070820883135,0.0044158935546875,0.00010967738737309645,0.0032989501953125,0.00018488695173699238,0.010163443429129464,0.0001475201231060606,0.0007951066300675675,8.103200450794621e-05,0.0011716842651367187,0.00010886767231826241,0.00034877232142857144,0.00014437990003582452
